param_index	reaction_id	source	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	gen28	gen29	gen30	gen31
3940	r_3820_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3941	r_3820_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3942	r_3820_REV_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3943	r_3820_REV_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3944	r_3821	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3945	r_3821_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3946	r_3822	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3947	r_3822_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3948	r_3823	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3949	r_3823_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3950	r_3824	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3951	r_3824_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3952	r_3825	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3953	r_3825_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3954	r_3826	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3955	r_3826_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3956	r_3827	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3957	r_3827_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3958	r_3828	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3959	r_3828_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3960	r_3885	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3961	r_3885_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3962	r_3886	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3963	r_3886_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3964	r_3887	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3965	r_3887_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3966	r_3888	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3967	r_3888_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3968	r_3889	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3969	r_3889_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3970	r_3890	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3971	r_3890_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3972	r_3891	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3973	r_3891_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3974	r_3892	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3975	r_3892_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3976	r_3893	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3977	r_3893_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3978	r_3894	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3979	r_3894_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3980	r_3895	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3981	r_3895_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3982	r_3896	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3983	r_3896_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3984	r_3897	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3985	r_3897_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3986	r_3898	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3987	r_3898_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	r_3899	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3989	r_3899_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3990	r_3900	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3991	r_3900_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3992	r_3959	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833411	1	1	1	1	1	1	1	1
3993	r_3959_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3994	r_3960	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0.930643	1	1	1	1	1	1	1	0.948945	0.949576	1	0.954476	0.848132	0	0	0	0	0	0
3995	r_3960_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3996	r_3961_EXP_1	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743623	0.919502	0.89059	0.979983	1	1	1	1	1	1	1
3997	r_3961_EXP_2	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3998	r_3961_REV_EXP_1	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3999	r_3961_REV_EXP_2	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732534	0	0	0.732098	0	0	0	0	0	0	0	0	0	0	0	0
4000	r_4039	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4001	r_4039_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4002	r_4045	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003	r_4152_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004	r_4152_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4005	r_4152_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
4006	r_4152_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893679	0.991363	1	1	1	1	1	1	1	1
4007	r_4153	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4008	r_4154	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917717	0.965252	0.874684	0	0	0
4009	r_4154_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888283	0.887127	0.882253
4010	r_4155	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4011	r_4156_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4012	r_4156_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4013	r_4156_REV_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4014	r_4156_REV_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4015	r_4157_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	r_4157_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4017	r_4157_REV_EXP_1	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4018	r_4157_REV_EXP_2	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4019	r_4158	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020	r_4158_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4021	r_4159	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022	r_4159_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840228	0.925154	0.991317	0.967024	0.990026
4023	r_4160	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4024	r_4160_REV	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4025	r_4161_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4026	r_4161_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873937	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4027	r_4161_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028	r_4161_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833553	0.932029	0	0	0.941862
4029	r_4162_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4030	r_4162_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0.908552	1	1	1	1	1	1	0.851465	0	0	0	0	0	0	0	0	0	0	0	0
4031	r_4162_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4032	r_4162_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4033	r_4163_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4034	r_4163_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035	r_4163_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0.909086	0.978605	0.917474	0.979629	0.925661	0.999449	0.894433	0	0	0	0	0	0	0	0	0	0	0	0	0
4036	r_4163_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4037	r_4164	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.891287	1	1	1	1	1	1	1	1	1	1	1	0.984435	1
4038	r_4164_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871346	0	0	0	0	0	0	0.884896	0.97961	1	1	1	1
4039	r_4165	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040	r_4165_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889819	0.886706	0.842089	0	0	0	0	0	0	0
4041	r_4166	brenda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4042	r_4166_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4043	r_4167	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4044	r_4167_REV	standard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4045	r_4168	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939575	1	1	1	1	1	1
4046	r_4168_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900752	1	1	1	1	1	1	1	1	1
4047	r_4169	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919669	1	1	1	1	1	1	1	1	1
4048	r_4169_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0.960963	0.962085	0.953539	0.941964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4049	r_4170	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879088	0.839156	0
4050	r_4170_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886321	1	1	1	1
4051	r_4171	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4052	r_4172	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4053	r_4174	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8989	1	1	1	1	1	1	1	1	1	1
4054	r_4174_REV	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4055	r_4175_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836059	0.985595
4056	r_4175_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4057	r_4175_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4058	r_4175_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4059	r_4175_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4060	r_4175_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061	r_4175_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4062	r_4175_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4063	r_4175_REV_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.950867	0	0.851071	1	1	1	1	1	1	1	1	1	1
4064	r_4175_REV_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998061	1	1	1	1	1	1
4065	r_4175_REV_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4066	r_4175_REV_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4067	r_4176_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4068	r_4176_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4069	r_4176_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
4070	r_4176_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4071	r_4176_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4072	r_4176_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908653	1	0.993287	0.955257	0.933873	1	1	1	1	1	1	1	1	1	1
4073	r_4176_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.993574	1	1
4074	r_4176_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4075	r_4176_REV_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956799	1	1	1	1	1	1	1	1	1	1	1	1	1
4076	r_4176_REV_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865926
4077	r_4176_REV_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842799	0.963823	1	1	1	1	1	1	1	1
4078	r_4176_REV_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4079	r_4177_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4080	r_4177_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4081	r_4177_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846155	0	0.868447	1
4082	r_4177_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851264	0	0.876654	0.876271	0	0	0	0	0
4083	r_4177_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844558	0.893957	0.863966
4084	r_4177_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859305	0.931571	0.960639	0.946437	0	0.852568	1	1	1	1	1	1
4085	r_4177_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867389	0.938589	0.892288	0.983559	0.978652	0.913514
4086	r_4177_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930622	1	1	1	1	1	1	1	1	1	1	1	1	0.988562
4087	r_4177_REV_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941919
4088	r_4177_REV_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869556	1	1	1	1	1	1	1	1	1	1	1	1	1
4089	r_4177_REV_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852235	1	1	1	1	1	1	1	1	1	1	1	1	1
4090	r_4177_REV_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4091	r_4178_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942036	1	1	1	1	1	1	1	1	1	1	1	1	1
4092	r_4178_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0.856469	1	1	0.950286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4093	r_4178_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4094	r_4178_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4095	r_4178_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896446	0.902916	0.867964	0.93562
4096	r_4178_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4097	r_4178_REV_EXP_1	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4098	r_4178_REV_EXP_2	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866856	0.910157	1	1	1	1
4099	r_4178_REV_EXP_3	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874225	1	1	1	1	1	1	1	1	1	1	1
4100	r_4178_REV_EXP_4	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4101	r_4178_REV_EXP_5	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892867	0.951104	1	1	1	1	1	1	0.922497	0.98548	0.967521	0	0	0	0	0	0
4102	r_4178_REV_EXP_6	OpenKineticsPredictor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
