param_index	reaction_id	source	prior	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	gen28	gen29	gen30	gen31	gen32
1533	r_1214_EXP_4	OpenKineticsPredictor	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	16.939085	30.149267	31.095159	36.16731	40.305595	39.089303	34.106097	16.939085	28.632645	32.513378	31.741975	16.939085
1534	r_1214_EXP_5	OpenKineticsPredictor	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	24.533571	45.627771	41.455899	42.279973	24.533571	24.533571
1535	r_1214_EXP_6	OpenKineticsPredictor	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	16.637052	16.994122	16.577105	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282	9.2070282
1536	r_1214_EXP_7	OpenKineticsPredictor	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496	38.701496
1537	r_1215_EXP_1	OpenKineticsPredictor	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637	15.382637
1538	r_1215_EXP_2	OpenKineticsPredictor	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015	25.362015
1539	r_1215_EXP_3	OpenKineticsPredictor	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974	21.17974
1540	r_1215_EXP_4	OpenKineticsPredictor	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	33.970854	18.245164	33.970854	33.970854	33.970854	33.970854
1541	r_1215_EXP_5	OpenKineticsPredictor	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	6.7281294	3.9085271	3.2781588	2.8816393	3.0225757	3.0008754	3.0952685
1542	r_1216_EXP_1	OpenKineticsPredictor	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723	10.486723
1543	r_1216_EXP_2	OpenKineticsPredictor	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	4.0939391	2.1199871
1544	r_1217_EXP_1	OpenKineticsPredictor	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	5.8944551	12.458242	13.159018	13.230609	14.56255	14.563157	14.097694	12.926233	14.541489	14.502209	12.527192	12.56452	13.769	13.784317
1545	r_1217_EXP_2	OpenKineticsPredictor	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	5.9928147	2.7965792	2.2533447	2.090424	2.3107548	1.9738328	1.9743843	1.889303	1.6978984	1.777579	1.6163181	1.6342062
1546	r_1217_EXP_3	OpenKineticsPredictor	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	2.3181781	2.2144653	2.1280674	2.2794603	2.3724111	1.8502376	2.1465179	2.4637433	2.7348487	4.9174527	2.644789	2.8697006	2.732691	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527	4.9174527
1547	r_1217_EXP_4	OpenKineticsPredictor	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	10.105758	5.8463455	4.7715451	4.3857289	5.081705	5.1733384	5.0620974
1548	r_1217_EXP_5	OpenKineticsPredictor	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	2.9165171	2.8374709	2.8658006	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808	4.9914808
1549	r_1217_EXP_6	OpenKineticsPredictor	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872	8.0950872
1550	r_1218_EXP_1	OpenKineticsPredictor	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	9.371864	11.415528	8.7467368	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586	5.146586
1551	r_1218_EXP_2	OpenKineticsPredictor	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945	5.1052945
1552	r_1218_EXP_3	OpenKineticsPredictor	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	7.8626441	4.0322066	3.9303583	3.5429355	3.30039	2.9995434	2.9241328	3.2750143
1553	r_1219_EXP_1	OpenKineticsPredictor	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	21.906907	21.112107	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419	12.185419
1554	r_1219_EXP_2	OpenKineticsPredictor	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502	6.7191502
1555	r_1219_EXP_3	OpenKineticsPredictor	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	15.84881	8.421173	15.84881	15.84881
1556	r_1219_EXP_4	OpenKineticsPredictor	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	49.820473	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458	28.323458
1557	r_1219_EXP_5	OpenKineticsPredictor	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	5.9805466	10.136207	10.584103	10.49852	10.877058	10.892399	10.318821	5.9805466
1558	r_1220	OpenKineticsPredictor	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	11.375369	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783
1559	r_1220_REV	OpenKineticsPredictor	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	5.7695783	3.3792603	2.8352746	2.9862182	2.9019757	3.2320383	3.2884419	5.7695783	3.1418398	3.1168738	5.7695783	5.7695783	3.148724
1560	r_1221_EXP_1	OpenKineticsPredictor	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	7.3792598	3.7356623	3.475292	4.0681386	3.3805399	3.0333032	2.9478014	3.0294231
1561	r_1221_EXP_2	OpenKineticsPredictor	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	5.4656679	3.1516207	5.4656679	5.4656679
1562	r_1222_EXP_1	OpenKineticsPredictor	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	23.845608	27.28074	27.907172	28.058812	24.6261	24.322446	22.900623	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	11.993812	23.194534	26.007272	23.660565
1563	r_1222_EXP_2	OpenKineticsPredictor	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738	11.076738
1564	r_1223_EXP_1	OpenKineticsPredictor	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	18.536259	17.130224	19.48204	16.553587	15.975781	16.361281	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811	9.0023811
1565	r_1223_EXP_2	OpenKineticsPredictor	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961	5.6291961
1566	r_1223_EXP_3	OpenKineticsPredictor	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	11.508628	20.294485	21.214467	19.911949	20.440484	20.994912	19.516214	11.508628	20.558047	20.373643
1567	r_1223_EXP_4	OpenKineticsPredictor	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331	11.630331
1568	r_1223_EXP_5	OpenKineticsPredictor	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041	15.847041
1569	r_1223_EXP_6	OpenKineticsPredictor	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	5.5664536	2.3743414	2.3471154	2.0531529	2.2291551	2.1082376	2.0043001	1.85967	1.6924948	1.612295	1.56384	1.4079988	1.4319201	1.5145021
1570	r_1224_EXP_1	OpenKineticsPredictor	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	5.8142135	10.788864	14.363465	19.571437	28.628023	31.949779	41.75278	42.311495	43.119295	47.157705	41.761561	39.646971	41.442526	42.240139	34.992822
1571	r_1224_EXP_2	OpenKineticsPredictor	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899	2.6053899
1572	r_1224_EXP_3	OpenKineticsPredictor	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024	6.2004024
1573	r_1224_EXP_4	OpenKineticsPredictor	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	5.9432202	11.321425	10.970155
1574	r_1224_EXP_5	OpenKineticsPredictor	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	5.5526644	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518	9.6828518
1575	r_1225_EXP_1	OpenKineticsPredictor	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.9670108	2.3198207	2.573848	3.0248277	3.6411516	3.4081515	3.6340904	3.6779439	3.8053109	3.7910234	3.401347	3.3501463	3.6583955	3.5866292	3.0980102
1576	r_1225_EXP_2	OpenKineticsPredictor	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098
1577	r_1225_REV_EXP_1	OpenKineticsPredictor	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	1.1615595	0.60437446	1.1615595	0.65578397	0.5429854	0.50329226	0.53492808
1578	r_1225_REV_EXP_2	OpenKineticsPredictor	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.1156098	1.931977	2.6553555	2.8377076	3.0262124	2.8561565	2.9765096	2.8598918	2.5050492	2.384797	2.0578624	1.1156098	1.9234584	2.0879878	1.9484491
1579	r_1226	OpenKineticsPredictor	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456	12.116456
1580	r_1227_EXP_1	OpenKineticsPredictor	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425	15.31425
1581	r_1227_EXP_2	OpenKineticsPredictor	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713	14.156713
1582	r_1227_EXP_3	OpenKineticsPredictor	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	11.313237	6.4246555	5.4249118	4.9777039	4.7558288	4.1268521	3.9551391	3.5741414	3.1935041	2.7492694	2.6328138	2.612594
1583	r_1227_EXP_4	OpenKineticsPredictor	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	11.499614	21.190292	20.735034	20.990948	22.830291	26.348788	21.736374
1584	r_1228	OpenKineticsPredictor	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	6.7641491	3.9572748	3.9821582	6.7641491	6.7641491	6.7641491	6.7641491
1585	r_1229_EXP_1	OpenKineticsPredictor	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	5.6155059	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	3.1896518	6.2339644	6.7755446	6.8091983	5.6913133	6.0628164	7.418439	7.2533801	5.6086193
1586	r_1229_EXP_2	OpenKineticsPredictor	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265
1587	r_1230	OpenKineticsPredictor	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265
1588	r_1231	OpenKineticsPredictor	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	4.0413265	8.6106941	8.7898101	10.599946	11.774355	14.466628	12.818103	13.684609	12.949417	13.711308	14.796129	14.945988	14.553321	14.826913	14.610132	15.726916	15.111717	15.867852	16.67792	19.512466	21.049701
