param_index	reaction_id	source	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171
654	r_0533_EXP_1	brenda	6.3296258	0.90758573	1.0048361	1.3287833	1.241099	0.53135689	12.425034	0.20527423	2.5417996	0.31648211	0.91022823	2.4525202	1.5161647	1.6102012	64.815976	1.5575965	1.0166503	1.0549942	0.72924834	0.76142862	0.32517892	10.485651	0.60217114	1.9886375	5.5618277	0.58735645	2.9988017	1.3087995	0.7176992	0.10972122	1.7232915	0.53186713	0.36667107	1.093887	1.0024105	0.50214641	0.51810718	7.9299006	0.33096971	0.20350882	5.0620217	0.7662715	0.097398461	0.61906863	0.56362759	0.24364049	0.25424578	1.0081769	0.13596269	0.82537831	0.11819048	1.1519223	3.1087219	0.99967036	5.0564388	0.23915497	2.1252958	3.9940177	9.6236343	1.7260013	1.5185554	1.3832123	0.23717124	0.14681224	1.1396918	0.60267149	0.13924826	0.41538344	6.3640137	1.5551401	3.9523304	0.28800341	4.1845544	1.7299566	0.15707088	14.362444	4.4849955	17.713836	0.71620737	15.76423	4.8632407	0.96323636	0.39470689	1.8471394	1.1618347	9.6190969	0.33456082	10.083029	0.20630238	0.59482034	2.0645871	0.71964582	5.5824792	2.7973115	1.3376992	0.17485538	0.43300083	2.445726	25.153549	10.898234	0.2783573	0.55165788	1.1718551	0.83125392	4.099454	1.3006169	2.0443567	0.84841205	12.474798	0.84894399	0.79750705	0.40690458	3.0478064	0.45474183	4.0850519	4.9224173	7.0014065	0.29426982	0.40179624	1.2169929	0.93654644	1.4234118	2.9141821	0.049243315	16.377518	0.44764998	4.1466251	0.70445754	0.72982336	1.9752278	0.86211644	0.90280053	3.5073944	0.40529944	3.3365985	4.0064449	6.000979	0.60385241	11.333534	2.2317607	1.282588	0.45090756	1.6939674	0.21841872	0.20353679	0.97471452	0.12861895	1.3118293	0.64729585	1.7505909	0.20037089	0.27296316	0.41857286	8.4603944	4.1890671	1.7878359	0.76337481	0.31686138	0.081759367	6.8641277	1.9016068	6.0508151	0.87443336	3.4535146	0.66250241	3.2071931	2.6202986	30.471807	3.5468454	1.4607186	0.45646222
655	r_0533_EXP_2	custom	43.013811	183.54413	318.0776	318.62463	187.35922	591.80208	237.6413	92.832076	174.59313	397.7463	143.10439	125.23351	277.28037	181.05116	8.8676633	22.525729	14.812321	275.61668	254.87309	287.47655	322.0969	28.269281	736.49569	265.70405	1141.7332	27.749838	185.78382	111.1261	1611.4978	44.738983	184.01656	12.408945	173.15173	128.81925	48.442692	101.13974	119.91334	620.07602	9.8552506	221.58192	238.53664	60.297396	69.004997	135.74131	33.968273	11.833933	292.27587	193.45023	116.21836	894.06643	587.54421	30.087252	51.572305	211.6671	35.231414	88.355215	113.86769	16.838356	84.570946	100.17447	51.99971	247.01914	39.285576	21.82478	249.53281	17.480053	30.607035	17.193188	182.63115	216.16305	21.618238	222.51389	127.40275	132.49211	150.47981	511.45232	32.780199	123.53438	389.26999	222.21044	63.181534	659.86747	62.749429	50.469371	158.33272	283.54162	159.68851	624.17476	183.40253	846.46015	58.209072	77.828618	190.38926	281.43136	102.8365	161.73957	54.2104	493.8719	675.92779	350.00516	236.75967	250.29855	128.56622	464.08905	132.20296	230.06655	272.04473	383.94816	631.75131	6.4346456	2456.2186	523.05998	59.250612	886.8257	735.04615	40.633019	865.51967	166.92312	240.03447	19.367101	90.31176	226.9815	45.541492	439.7324	229.07258	375.07049	385.84912	118.20088	33.131465	60.095145	408.64023	114.38945	374.89484	636.30682	205.23924	139.20695	61.971765	28.522192	133.64932	150.73445	94.615575	211.45884	163.50145	235.48308	578.07682	138.67019	1778.7898	174.48166	225.7302	43.543125	94.397875	614.30174	41.178448	762.10089	191.03578	94.064932	41.61014	1861.3225	259.43745	150.25716	181.43941	437.93533	510.52944	168.64513	159.89669	100.15786	107.34269	148.76529	531.10912	599.99971	40.647024
656	r_0533_EXP_3	custom	224.30213	332.03101	94.053031	94.458546	251.5967	132.97019	550.20978	124.78343	291.33597	78.680401	51.396945	443.28064	245.83849	395.5486	218.03469	95.891075	53.168996	311.18936	118.33728	97.26234	459.99803	128.99216	192.45942	422.14675	111.72945	103.72371	270.43455	375.91101	227.41067	118.00631	107.45701	202.08432	97.714842	212.04221	43.732519	318.87453	43.418336	32.544119	103.62908	384.44905	488.62896	298.01166	144.92704	36.877424	95.47625	124.96258	142.94759	68.076334	60.235874	61.30153	173.50635	121.68677	281.93931	327.83481	125.51333	130.12478	216.58758	134.55875	107.29441	68.010602	145.06447	392.17101	102.37108	100.6626	83.187719	171.32568	56.047554	247.99855	95.651652	253.20633	63.228008	134.68468	72.027873	141.58938	74.258929	497.28016	128.33111	504.75165	52.912676	219.36842	188.98458	172.10787	140.98263	144.81855	203.2066	637.02297	129.61393	92.439205	311.27509	106.35773	225.89524	78.520029	195.33009	89.494577	46.67753	145.62513	132.31277	106.16944	548.60279	85.955852	301.53699	80.894	290.16501	50.117923	161.03	78.318487	239.11761	99.196715	119.66019	197.12202	40.821113	371.85265	197.34535	78.12038	79.877197	226.72364	45.298974	111.99939	229.05534	62.989595	120.27245	147.41515	212.099	299.42233	249.069	425.12356	101.44545	134.69304	136.19775	255.26898	446.53629	145.34553	262.87545	105.63816	193.80788	221.77876	183.85292	88.030832	454.66485	211.378	254.92271	303.57073	149.372	94.998124	107.29765	215.74047	72.90967	82.038668	297.95906	159.80566	271.66907	133.87583	234.64183	118.11993	356.4316	230.25767	280.79866	76.540209	52.06918	109.11118	165.43231	116.41513	36.892412	69.722103	1039.5874	65.892163	258.48095	451.53631	50.410168	60.112698	128.74074
657	r_0534_EXP_1	brenda	18.986537	22.936062	12.408325	9.2985107	114.17563	3.6117346	21.980802	623.35163	5.3519564	0.68127711	2548.1273	59.73592	39.533852	8.3471826	82.935517	28.305757	20.783891	329.36179	6098.201	2.0849354	1635.1077	3.2517717	0.14945913	127.76734	25.906827	4.3016386	15.001413	33.520342	2.3464536	1.3850624	6.1728027	2.1985554	10000	1.495679	0.17964918	0.26270433	0.24209868	6.4661602	3.5408215	0.3159107	7.9347623	4.7166075	2.0874389	4.1098781	1752.6825	0.36536866	0.32305475	4.1588488	25.361902	15.681327	15.10883	1.3301339	15.106636	3.4731667	19.420257	1504.6031	308.31363	2.7176013	2.0777689	6.4420389	0.67828277	18.468034	578.44305	4.2322827	4.0657096	16.941847	0.73169729	7.0337228	35.812985	62.28126	11.536061	1.4826449	39.034861	0.48319979	6148.4422	11.381557	0.71796857	4.3899774	3.0523121	4.4111955	21.400002	0.069049805	11.551187	2.0608571	5.685719	2.5289035	1817.2854	29.731012	0.28961998	6.9901477	4.0689132	1918.2555	5.752284	0.97536278	1639.0294	1.1733353	972.12777	3.5762022	20.427994	101.29095	6.0571011	4.5588484	1.1206263	6.2230995	2.3281881	3792.5743	17.128885	3.0018832	15.79214	6.6486606	27.211399	452.52683	1.0151201	93.469315	1.9781105	3.0348911	1.9327892	105.4816	0.54084608	163.36854	212.03629	8.7758188	358.4254	79.182103	8.5408631	4.8789619	0.958085	71.334707	184.95648	269.41048	115.14178	6.9378168	1.5339052	6.9440691	35.985848	6.7002938	0.25085075	154.3062	11.560091	62.154575	5.4465609	102.88148	6.0099569	13.05863	11.775432	50.800222	30.476702	3.7138949	154.83405	73.513862	7.5923364	1.7412188	22.311423	4.7102748	0.83950822	12.216014	5.7764997	44.193417	8.6057478	16.079049	7.2430797	2.2036701	19.686504	1.6418423	99.236008	15.313941	1.0736489	6.7864608	8.774029	317.68424	127.70178
658	r_0534_EXP_2	custom	412.5619	239.36239	622.80334	629.39648	136.99424	133.93523	284.14448	182.62019	260.01197	277.45298	123.87604	462.71177	199.69303	351.31574	4155.1565	529.35353	651.66004	106.72783	49.048843	247.99239	191.94741	4680.7035	661.00308	125.07778	367.25495	334.56468	481.45584	382.69138	76.970455	89.947741	102.16897	205.92887	247.55496	1017.5176	452.04649	67.979123	391.71665	2014.2465	1412.4367	131.7111	366.53483	212.65862	89.76353	39.115453	97.030791	176.60549	263.67796	219.43963	358.92591	545.25881	231.51805	327.5612	356.67566	1236.8631	3001.8052	119.80092	149.01254	963.55002	443.40021	822.32552	576.18181	201.59375	130.2953	456.71379	467.31745	1256.2763	78.788455	676.43877	341.06795	273.16495	304.87115	183.45179	360.47409	276.14455	165.20237	761.07089	298.31456	388.79992	308.07991	935.54512	178.49059	295.36856	398.94478	545.26851	382.46067	807.51365	135.67704	475.13244	78.363882	357.32214	422.25521	150.18816	476.44626	165.10593	181.74672	183.37838	253.10024	152.90601	467.65565	349.31517	187.97925	185.85537	972.90632	114.59651	369.02353	105.17055	460.90654	50.450919	765.11539	252.55991	72.022648	174.21869	425.94909	371.94222	199.2673	436.60231	1294.512	121.99441	160.8478	675.43086	106.29803	113.2355	219.39784	74.290689	583.56666	321.30314	385.49759	91.19951	156.76722	276.91988	201.94462	339.1673	2199.2024	170.5868	300.5784	616.94647	376.72737	226.09144	434.46132	272.54402	359.82153	102.11604	1308.378	374.95736	84.494021	299.06662	412.13393	183.88209	241.35453	170.05463	152.96059	232.26115	283.6711	497.23313	1085.0678	297.14005	228.14948	442.45444	72.449248	161.42945	499.95513	483.82555	470.81662	147.63673	118.47224	93.376069	751.15819	283.94063	391.98153	680.86893	326.31694
659	r_0534_EXP_3	custom	1101.3284	32.435094	527.88293	731.54829	21.719562	1367.5628	236.74765	292.15547	14.336547	228.4122	232.60784	863.23855	61.818947	1511.3335	220.83061	399.96527	742.89667	180.03746	416.85196	216.93116	44.753726	292.49415	355.89025	78.854299	431.20908	75.220436	64.086632	45.636615	86.722441	198.32511	3813.5175	61.16713	99.743878	686.67091	607.99534	118.01527	451.10265	221.51349	120.16788	29.862304	420.43909	130.68209	260.43479	2932.2085	124.64843	83.889614	214.18355	217.59597	694.19133	712.83626	36.546401	320.28877	129.61138	219.59013	604.79682	275.88675	50.680637	335.12611	179.59022	437.2953	518.06465	50.01343	421.3411	289.19655	2023.5145	137.25891	183.79258	109.71771	107.99471	25.826083	279.11383	105.23766	55.510506	661.78676	143.52277	103.50796	398.77183	368.55551	73.433902	34.638921	194.59192	937.31664	386.32728	668.1992	348.15321	174.72749	186.17702	610.71141	43.24918	501.9703	435.82498	240.48124	25.840146	399.10298	298.20772	815.92405	484.44876	88.755354	267.93134	118.21484	82.496983	1380.1038	323.93551	1842.9414	398.59891	107.3752	294.91183	419.82552	65.373629	40.944849	4488.2737	40.414553	487.90739	154.53008	161.26793	1081.6011	67.776047	206.30759	540.18053	208.29251	205.39338	4780.1694	48.226557	21.098869	586.13993	36.240897	315.08099	319.43207	104.01871	48.54327	85.182572	411.53945	260.2186	948.68971	35.39536	314.17608	172.20139	221.53513	729.83689	37.755627	106.2975	132.14723	246.18806	553.61	20.458878	77.873195	269.36135	1392.4714	171.03007	257.65882	159.91361	95.058264	115.48164	71.538793	1065.9563	1349.434	86.857197	182.94349	139.39201	143.96645	210.81123	202.33269	1339.9059	404.83493	84.506215	336.83457	766.55652	100.61832	194.49711	423.78873	106.05135
660	r_0534_EXP_4	custom	92.645034	101.37619	92.069113	100.18854	103.27966	282.41347	94.530245	21.965248	752.42031	30.917442	69.622062	187.43093	570.21191	318.23887	1797.7243	114.4864	193.49433	294.62389	234.67792	249.73394	83.364195	433.4026	87.858789	200.77866	134.28572	160.33853	186.60569	226.49829	807.94272	84.224121	81.194783	49.121513	40.695619	40.994924	127.24979	179.26484	283.42909	54.480139	57.890926	241.44919	182.84996	540.74062	179.00223	47.608658	400.05279	71.978721	123.27695	783.11662	114.19086	88.372358	151.57098	114.27858	317.04205	32.04667	329.18296	15.912613	177.32745	129.28	217.93242	70.119957	198.14908	65.182059	21.697725	104.53297	94.339026	68.50931	151.88456	133.81751	1896.2238	268.9484	265.63061	96.319115	2695.2647	130.25297	133.51464	957.4629	93.138343	241.56534	31.110469	40.119619	3025.9157	89.775072	251.18183	37.17471	278.61336	408.35892	254.99515	201.52722	282.40499	157.5853	337.87379	31.077213	56.278283	302.61714	81.493509	182.53503	43.128904	90.374913	171.10804	604.75725	166.43427	147.13383	147.85109	149.63008	113.27872	16.591095	192.80295	259.83296	770.99366	49.807949	211.81007	104.60236	120.01579	273.18233	105.49007	79.043814	106.01696	31.839898	135.39558	119.50003	30.502443	150.86634	233.61924	320.49555	234.7493	93.986736	113.18862	42.26163	108.80486	175.35166	216.07354	281.38199	188.28841	148.98384	175.75616	188.41217	403.7151	158.18765	221.88309	177.94972	572.81075	260.61435	22.119827	223.92717	187.89469	140.04596	91.813624	399.14945	227.63644	94.565177	62.671552	184.17972	93.980429	458.00909	147.20807	67.525396	647.18566	125.44042	25.474375	1968.91	400.44647	126.11921	48.711558	79.406992	124.94874	59.495512	198.03025	298.33725	70.961449	234.34753	73.646018
661	r_0534_EXP_5	brenda	6565.0074	3586.1365	82.159062	214.766	2110.5161	3083.4434	1230.97	1576.961	410.40777	10000	466.29819	492.82302	457.51736	264.87936	1572.6983	190.57783	1617.9105	10000	156.34093	4699.986	5834.254	4206.0483	2825.7701	6045.5289	8281.8182	86.615439	2483.5493	417.32718	10000	10000	4934.511	423.75598	232.41681	5252.2961	5047.6901	9459.1804	4122.7569	3250.5169	1281.1835	6163.6072	757.08442	3086.6361	10000	10000	585.80651	539.17772	10000	4400.1977	466.66891	6444.9747	4907.3173	611.63555	5056.3591	7305.2681	3902.7149	396.71831	584.54073	117.31092	9897.6645	93.150059	2241.4121	10000	679.52538	53.810509	10000	2548.1385	10000	498.69185	7926.8287	474.70523	373.3997	2903.6275	8812.7956	3794.5019	459.59883	74.822391	7941.718	6570.7203	10000	94.427065	6343.1279	7070.2228	10000	10000	1123.8728	266.61869	502.77736	6095.51	10000	6694.0773	2210.6372	773.44752	129.53364	922.16417	444.84594	10000	690.44519	6763.3699	477.64202	2832.7428	10000	7498.2032	5417.9091	10000	3279.0295	423.68561	86.87057	1550.669	4508.8556	265.43102	3462.7573	10000	10000	440.36464	392.10609	7260.9574	2231.0741	728.74468	10000	4470.4218	1230.3653	10000	48.023112	10000	376.24355	1110.1409	1179.195	421.18871	155.32015	71.580321	3375.8343	8689.4533	5697.6832	10000	283.40535	10000	856.39775	179.2985	417.55916	609.84849	193.29211	4498.8063	3310.7343	8677.3298	2137.5226	416.93298	115.84977	6510.8056	2712.9778	548.74302	10000	2156.4171	2859.6661	5261.7653	10000	10000	86.66996	173.93858	81.907174	10000	5011.1899	3679.8759	10000	8823.4318	10000	190.39814	7087.8074	8510.3233	2705.9629	171.16272	1207.5141
662	r_0535_EXP_1	brenda	0.43206881	0.1772423	1.9808148	1.3440966	22.560417	2.654858	7.4100207	17.751661	14.789888	1.4630124	4.1524457	3.1533535	7.3226608	1.1852283	1.8156483	5.8641411	16.833886	2.1394539	10.278421	4.321223	0.35604757	1.4520531	0.66967022	1.5265187	53.712903	1.7209312	1.2308848	49.491684	0.11043862	1.3801283	1.0413802	0.11900159	48.450637	4.667343	0.20669459	0.31973133	0.055770969	0.47156992	17.057944	0.86940771	7.5581851	0.91323345	5.0809825	2.9858312	14.548991	0.10496051	0.36738063	2.4283775	388.56603	0.75704342	2.4401781	0.94157274	1.1515101	3.4728596	0.78175505	17.110094	8.5392793	11.744409	0.19277012	0.95736837	9.5217573	0.21026034	11.386121	53.738747	2.759552	5.4735496	1.1229284	17.544311	1.4195666	14.6272	4.8674052	6.9421402	3.2683469	0.14215843	10.378179	3.7019656	0.12645494	5.3558692	2.171299	0.26572911	1.715829	0.70338798	1.410222	0.143004	0.25941928	7.3025886	23.274885	37.550709	0.69728796	1.9703416	0.60336448	8.6269439	2.2067197	7.4417667	7.5560342	3.4719042	3.1684956	1.9796376	25.720165	1.5990514	2.7241575	1.887641	1.9252052	7.7222298	2.5818705	4.752364	11.798077	25.782578	1.6192226	0.058952634	6.4834575	0.36597439	0.64791857	52.716821	0.93840573	0.21132749	1.3136588	37.456046	10.805836	14.35353	3.5010157	1.6141771	66.748114	1.7238873	4.4617374	0.063784262	14.659743	12.43785	3.8506578	64.345098	0.42132313	0.78875821	22.914777	0.82700275	6.6844863	3.3248978	0.10542842	67.463921	2.2267522	9.9816257	1.0645627	1.0491051	9.5237561	0.6613872	0.50344456	6.086177	11.279454	0.96608978	6.46817	5.1476309	8.3901192	5.820511	3.9158285	2.7051571	5.8255447	0.36962434	3.2256278	40.237561	1.8639232	0.68716342	2.8160105	1.9994548	4.5079633	7.2997924	0.88636729	12.029967	2.1928195	5.5908623	0.58412177	47.975505	4.4548596
663	r_0535_EXP_2	custom	312.02272	226.94267	711.23108	1113.1548	308.97636	168.07092	232.05569	102.82927	505.13467	406.25589	115.21286	105.79215	87.644103	181.34346	244.84976	528.23872	730.11892	86.716782	608.17921	334.23153	193.61057	180.01099	1745.7786	107.97086	180.12863	262.78269	957.70693	218.63993	511.86671	811.63483	79.430104	174.05757	978.0409	244.75091	200.01839	495.42953	148.27132	247.1884	80.678479	261.1581	173.94176	626.54333	748.94318	185.95164	697.61313	155.81229	366.47036	222.2632	30.617808	226.91086	316.19476	199.19793	782.21756	239.64357	241.40479	183.56256	128.67968	680.93557	807.20063	773.50938	187.34943	226.71865	178.38444	507.22507	134.30715	70.884797	900.87239	132.68167	112.58432	263.28743	1132.5148	273.11828	82.093531	133.71379	482.99223	866.61845	242.45374	220.46265	58.638818	142.07381	78.531935	2190.3934	398.50998	282.8362	480.66963	139.22786	719.12682	171.66747	203.08941	222.92134	286.48045	101.22419	255.99646	355.51778	116.49277	304.93582	60.097531	75.468262	188.38997	154.46969	275.57775	147.00357	199.58525	134.21639	192.93165	123.04449	477.02408	261.16654	143.637	187.8713	149.30692	95.279196	237.41568	103.63584	692.53284	301.93451	160.19663	106.08161	284.47903	1307.116	182.61873	105.405	98.684834	356.61985	170.80459	261.50558	580.88742	148.38722	287.2958	82.284005	135.83436	286.85964	109.12855	179.58996	255.66036	163.58165	703.97204	340.53455	147.79547	184.5588	1241.0716	157.52249	170.50242	178.03971	619.87607	200.57028	41.168176	193.55717	132.06854	200.10476	395.6165	325.62852	165.25921	210.59986	216.94812	555.60752	2271.5212	61.67614	40.791172	153.58732	545.18484	289.90262	129.62682	152.36939	61.263637	193.27814	252.52005	105.94606	128.13239	103.8274	150.07451
664	r_0535_EXP_3	custom	75.899465	324.97053	283.49531	168.17426	41.292737	357.13055	178.8574	88.324736	203.54027	103.21318	468.41797	142.79618	61.931435	85.913999	159.14187	47.029266	24.187853	323.17699	78.906963	403.65983	720.63644	127.36639	89.154626	252.62049	48.339113	272.20268	113.65794	160.27911	3178.7232	273.84627	656.03494	81.843702	61.55519	117.5292	61.078763	486.38067	277.30133	46.186518	168.85577	178.75704	190.8264	233.85538	328.90744	308.72217	57.502059	91.666121	307.32641	108.45358	623.26134	367.49268	316.31392	371.10036	206.05831	255.38214	101.52869	66.951079	70.261428	87.97626	35.437025	328.42257	75.026591	224.42098	122.23181	15.72422	277.14537	75.065561	438.85153	229.41898	19.713199	112.15041	66.115777	935.70079	21.099078	50.961518	100.95058	95.596267	79.56499	62.661006	65.081406	224.56016	15.048413	238.69946	116.57953	174.42423	123.40025	84.150081	73.521638	164.85226	314.86776	838.32953	101.59739	116.60698	148.78747	389.54391	813.09074	47.152362	90.242831	160.59549	253.54075	8.6325183	418.33134	571.43611	300.45938	456.70711	73.8059	351.76299	42.341123	1323.8517	33.486886	135.19841	224.66891	858.17911	138.72067	177.56324	49.499725	151.37288	151.66081	25.999559	60.290688	17.139182	53.339263	373.44362	53.381259	1120.7878	248.66824	530.00013	52.910794	52.372405	52.429014	61.675858	388.02277	143.59728	73.644422	5.5664094	118.20891	111.56645	107.49322	91.796122	104.10416	60.332816	79.686353	411.33128	484.89914	13.049352	115.50824	30.926094	92.188599	441.74571	251.80905	72.355459	356.47007	288.38964	46.336983	36.01865	410.71482	113.25389	71.457421	182.05386	68.412171	24.955447	45.577066	102.38379	829.58639	135.86318	286.51186	144.47393	121.42214	178.68222	219.62876	111.55287	42.108829
665	r_0536	brenda	11.366699	103.31187	58.665468	118.87918	5.5883572	4.4844471	153.53527	5.7817903	66.974999	7.4600036	3.4712974	5.9394206	1.9761661	3.3903233	5.5015667	5.0772373	6.8606267	453.70197	2.0918007	1.5413487	1314.3226	39.854468	62.581512	617.16096	5216.6622	5.0562483	13.19364	57.195704	39.597325	353.46474	11.537348	40.284346	1.8280713	23.610026	1.3473035	5.0428688	9.4750119	1.9195333	3.9594496	7.0300599	97.684687	101.61187	361.0134	7.8648325	2.5441482	42.697068	9.5016694	13.661196	0.46707063	3.4703236	206.85393	9.311627	34.854581	21.598415	21.159519	1.6771615	33.615977	5.5904783	182.64629	15.209564	3.3704314	96.210396	0.67453165	16.654474	10.712137	4.7483189	210.43033	17.945516	1.005156	25.060763	6.9871551	272.28536	5.922352	1.7622458	0.22429803	8.5447793	1.0309708	35.492958	0.62920057	11.592777	0.90906595	32.901787	56.236328	8.5524686	0.30679428	24.4071	0.96950462	1859.241	21.755631	4.046931	26.243981	1.8993038	7.3437044	138.17791	1.8759456	11.455317	1.129041	2.9132851	170.12664	1.6769622	95.755946	5.3917696	5.632728	0.70433361	6.4941637	7.1715109	407.23868	0.19940655	4.850456	2.7305713	0.53965009	449.95925	2.2639959	3.284177	34.430563	26.298112	9.457678	41.453789	7.5916019	9.1221085	4.1016914	5.0922128	36.862323	83.652358	267.00935	198.37886	22.515849	12.006352	3.0336247	105.59692	161.72508	14.749845	30.45442	180.20987	11.655378	19.431406	51.914788	25.644132	10.620078	13.036927	1.5568495	218.58264	34.553558	126.42599	16.089924	11.818954	1.2807647	7.9257942	599.24863	3.5098679	162.73195	58.876083	1.0861189	14.894159	6.6427531	4.125976	1.5520018	1.6067907	28.338436	0.4784199	5.149872	1.8579029	6.0074953	3.1305624	829.51592	78.00207	17.020638	293.45324	52.90736	1.8419984	2.0547333
666	r_0537	brenda	495.83036	2170.264	485.97585	735.98285	1203.5667	252.49725	1710.9264	97.609755	3119.6626	176.95886	179.53792	310.76839	1924.7764	525.80226	1583.7499	3864.2371	3874.0365	10000	3308.3482	1389.9022	3353.9149	1492.9274	141.42526	10000	1654.0709	4053.8208	365.12661	855.78719	144.14672	1637.5697	1749.8158	845.27901	4688.9	4179.3877	1020.3384	1077.362	1134.3947	2203.4937	10000	2046.8485	1632.6195	753.48175	4292.4857	10000	6281.8695	356.38856	210.85574	681.94416	490.66396	351.18139	3815.5653	1399.5698	522.08151	8262.3836	1580.3003	218.93414	4104.8469	4075.0063	303.64968	182.35584	1093.255	1187.9645	280.37246	2368.0323	594.66138	10000	1543.8449	10000	10000	2650.8965	2632.5185	6033.0708	10000	833.96694	1511.3744	1480.0622	487.79359	808.46284	3355.9101	1033.5498	3615.2262	271.80022	513.93683	777.6572	10000	1778.8952	4402.8552	1249.11	825.03522	1231.6509	2551.6985	119.31984	825.63862	1068.1326	185.66496	242.17408	24.847491	1172.3607	3434.2329	4547.4967	2023.026	1545.5339	1056.8314	537.07574	1697.608	33.316037	1077.3182	1494.5854	8657.2598	371.10432	260.63243	3658.6517	670.8097	883.85169	6746.3296	277.76777	7828.6821	465.75362	670.39311	2894.1661	1230.1459	2539.9845	384.74472	2290.5133	2198.0413	2765.332	599.01552	751.16033	5484.6864	1262.8068	2100.7547	1894.2894	851.62227	2437.1958	2697.1783	309.60437	9846.8975	7277.996	324.73805	4783.3542	6957.3036	10000	10000	1443.0145	1374.4887	2639.6543	1691.0688	6885.0015	10000	2116.2434	1550.423	2118.1438	10000	10000	364.27136	593.59888	5801.1576	1121.4103	2051.4049	7782.5824	2419.1587	10000	645.3206	994.46041	7368.478	6853.5163	517.65512	817.16286	230.61255	1034.3688	10000
