rxns	spontaneous
MAR02392	0
MAR02394	0
MAR02396	0
MAR02398	0
MAR02400	0
MAR02402	0
MAR02404	0
MAR02405	0
MAR02406	0
MAR02413	0
MAR02414	0
MAR02416	0
MAR02418	0
MAR02420	0
MAR02422	0
MAR02424	0
MAR02425	0
MAR02427	0
MAR02429	0
MAR02431	0
MAR02432	0
MAR02471	0
MAR02473	0
MAR02474	0
MAR02476	0
MAR02477	0
MAR02479	0
MAR02481	0
MAR02483	0
MAR02485	0
MAR02487	0
MAR02488	0
MAR02490	0
MAR02492	0
MAR02494	0
MAR02496	0
MAR02498	0
MAR02500	0
MAR02502	0
MAR02504	0
MAR02506	0
MAR02507	0
MAR02508	0
MAR02519	0
MAR02521	0
MAR02523	0
MAR02525	0
MAR02527	0
MAR02529	0
MAR02531	0
MAR02532	0
MAR02534	0
MAR02536	0
MAR02538	0
MAR02539	0
MAR02589	0
MAR02595	0
MAR02597	0
MAR02615	0
MAR02617	0
MAR02619	0
MAR02627	0
MAR02628	0
MAR02631	0
MAR02632	0
MAR02637	0
MAR02639	0
MAR02641	0
MAR02643	0
MAR02645	0
MAR02647	0
MAR02694	0
MAR02696	0
MAR02698	0
MAR02721	0
MAR02723	0
MAR02725	0
MAR02728	0
MAR02743	0
MAR02747	0
MAR02749	0
MAR02751	0
MAR02756	0
MAR02763	0
MAR02765	0
MAR02767	0
MAR02779	0
MAR02781	0
MAR02782	0
MAR02784	0
MAR02786	0
MAR02802	0
MAR02804	0
MAR02808	0
MAR02810	0
MAR02818	0
MAR02820	0
MAR02826	0
MAR02828	0
MAR02858	0
MAR02860	0
MAR02881	0
MAR02883	0
MAR02885	0
MAR02887	0
MAR02889	0
MAR02891	0
MAR02893	0
MAR02895	0
MAR02933	0
MAR02934	0
MAR02935	0
MAR02936	0
MAR02937	0
MAR02938	0
MAR02939	0
MAR02940	0
MAR02941	0
MAR02950	0
MAR02953	0
MAR02958	0
MAR02960	0
MAR02993	0
MAR02995	0
MAR02997	0
MAR03004	0
MAR03005	0
MAR03006	0
MAR03010	0
MAR03012	0
MAR03016	0
MAR03031	0
MAR03036	0
MAR03038	0
MAR03039	0
MAR03040	0
MAR03041	0
MAR03042	0
MAR03043	0
MAR03044	0
MAR03045	0
MAR03046	0
MAR03047	0
MAR03048	0
MAR03049	0
MAR03050	0
MAR03051	0
MAR03052	0
MAR03061	0
MAR03119	0
MAR03120	0
MAR03124	0
MAR03126	0
MAR03127	0
MAR03131	0
MAR03133	0
MAR03134	0
MAR03138	0
MAR03140	0
MAR03141	0
MAR03145	0
MAR03147	0
MAR03148	0
MAR03152	0
MAR03154	0
MAR03155	0
MAR03159	0
MAR03161	0
MAR03162	0
MAR03165	0
MAR03167	0
MAR03168	0
MAR03169	0
MAR03207	0
MAR03209	0
MAR03210	0
MAR03214	0
MAR03216	0
MAR03217	0
MAR03238	0
MAR03248	0
MAR03249	0
MAR03251	0
MAR03253	0
MAR03255	0
MAR03257	0
MAR03259	0
MAR03261	0
MAR03263	0
MAR03265	0
MAR03266	0
MAR03267	0
MAR03268	0
MAR03269	0
MAR03270	0
MAR03271	0
MAR03273	0
MAR03274	0
MAR03276	0
MAR03289	0
MAR03291	0
MAR03295	0
MAR03297	0
MAR03299	0
MAR03300	0
MAR03303	0
MAR03308	0
MAR03313	0
MAR03318	0
MAR03324	0
MAR03325	0
MAR03354	0
MAR03366	0
MAR03371	0
MAR03374	0
MAR03376	0
MAR03377	0
MAR03378	0
MAR03379	0
MAR03380	0
MAR03381	0
MAR03382	0
MAR03383	0
MAR03384	0
MAR03385	0
MAR03386	0
MAR03387	0
MAR03388	0
MAR03389	0
MAR03390	0
MAR03391	0
MAR03392	0
MAR03393	0
MAR03394	0
MAR03395	0
MAR03399	0
MAR03400	0
MAR03401	0
MAR03402	0
MAR03403	0
MAR03404	0
MAR03405	0
MAR03410	0
MAR03412	0
MAR03415	0
MAR03417	0
MAR03418	0
MAR03419	0
MAR03420	0
MAR03434	0
MAR03435	0
MAR03436	0
MAR03437	0
MAR03438	0
MAR03439	0
MAR03440	0
MAR03441	0
MAR03442	0
MAR03443	0
MAR03451	0
MAR03465	0
MAR03474	0
MAR03479	0
MAR03483	0
MAR03485	0
MAR03487	0
MAR03490	0
MAR03492	0
MAR03494	0
MAR03495	0
MAR03496	0
MAR03497	0
MAR03499	0
MAR03500	0
MAR03502	0
MAR03504	0
MAR03507	0
MAR03516	0
MAR03518	0
MAR03535	0
MAR03536	0
MAR03598	0
MAR03599	0
MAR03600	0
MAR03601	0
MAR03602	0
MAR03603	0
MAR03604	0
MAR03605	0
MAR03606	0
MAR03607	0
MAR03608	0
MAR03609	0
MAR03610	0
MAR03611	0
MAR03612	0
MAR03613	0
MAR03614	0
MAR03615	0
MAR03616	0
MAR03617	0
MAR03618	0
MAR03619	0
MAR03620	0
MAR03621	0
MAR03623	0
MAR03624	0
MAR03745	0
MAR03749	0
MAR03754	0
MAR03756	0
MAR03758	0
MAR03760	0
MAR03764	0
MAR03766	0
MAR03768	0
MAR03774	0
MAR03776	0
MAR03779	0
MAR03781	0
MAR03786	0
MAR03788	0
MAR03791	0
MAR03798	0
MAR03801	0
MAR03803	0
MAR03805	0
MAR03808	0
MAR03810	0
MAR03812	0
MAR03814	0
MAR03815	0
MAR03817	0
MAR03821	0
MAR03824	0
MAR03826	0
MAR03828	0
MAR03830	0
MAR03834	0
MAR03836	0
MAR03840	0
MAR03842	0
MAR03844	0
MAR03846	0
MAR03872	0
MAR03874	0
MAR03876	0
MAR03878	0
MAR03880	0
MAR03882	0
MAR03884	0
MAR03886	0
MAR03887	0
MAR03888	0
MAR03891	0
MAR03893	0
MAR03894	0
MAR03896	0
MAR03898	0
MAR03900	0
MAR03902	0
MAR03904	0
MAR03906	0
MAR03909	0
MAR03913	0
MAR03914	0
MAR03918	0
MAR03924	0
MAR03926	0
MAR03927	0
MAR03930	0
MAR03932	0
MAR03934	0
MAR03936	0
MAR03938	0
MAR03941	0
MAR03942	0
MAR03943	0
MAR03945	0
MAR03961	0
MAR03962	0
MAR03963	0
MAR03973	0
MAR03976	0
MAR03978	0
MAR03981	0
MAR03983	0
MAR03985	0
MAR03990	0
MAR03994	0
MAR03997	0
MAR04001	0
MAR04003	0
MAR04005	0
MAR04007	0
MAR04009	0
MAR04011	0
MAR04013	0
MAR04015	0
MAR04017	0
MAR04019	0
MAR04021	0
MAR04023	0
MAR04025	0
MAR04027	0
MAR04029	0
MAR04031	0
MAR04033	0
MAR04035	0
MAR04037	0
MAR04039	0
MAR04041	0
MAR04043	0
MAR04045	0
MAR04047	0
MAR04049	0
MAR04051	0
MAR04053	0
MAR04055	0
MAR04057	0
MAR04074	0
MAR04076	0
MAR04088	0
MAR04090	0
MAR04092	0
MAR04094	0
MAR04096	0
MAR04098	0
MAR04100	0
MAR04102	0
MAR04104	0
MAR04110	0
MAR04117	0
MAR04119	0
MAR04129	0
MAR04138	0
MAR04140	0
MAR04142	0
MAR04144	0
MAR04146	0
MAR04148	0
MAR04150	0
MAR04151	0
MAR04153	0
MAR04154	0
MAR04155	0
MAR04157	0
MAR04161	0
MAR04164	0
MAR04173	0
MAR04178	0
MAR04181	0
MAR04195	0
MAR04203	0
MAR04213	0
MAR04215	0
MAR04217	0
MAR04221	0
MAR04223	0
MAR04226	0
MAR04229	0
MAR04230	0
MAR04234	0
MAR04236	0
MAR04238	0
MAR04240	0
MAR04247	0
MAR04256	0
MAR04258	0
MAR04272	0
MAR04273	0
MAR04286	0
MAR04289	0
MAR04292	0
MAR04293	0
MAR04294	0
MAR04298	0
MAR04305	0
MAR04307	0
MAR04309	0
MAR04311	0
MAR04322	0
MAR04325	0
MAR04327	0
MAR04334	0
MAR04337	0
MAR04339	0
MAR04341	0
MAR04349	0
MAR04353	0
MAR04357	0
MAR04359	0
MAR04361	0
MAR04362	0
MAR04364	0
MAR04366	0
MAR04369	0
MAR04374	0
MAR04376	0
MAR04378	0
MAR04380	0
MAR04382	0
MAR04384	0
MAR04389	0
MAR04392	0
MAR04395	0
MAR04397	0
MAR04405	0
MAR04407	0
MAR04409	0
MAR04411	0
MAR04413	0
MAR04438	0
MAR04439	0
MAR04441	0
MAR04443	0
MAR04445	0
MAR04447	0
MAR04457	0
MAR04462	0
MAR04475	0
MAR04479	0
MAR04491	0
MAR04504	0
MAR04506	0
MAR04508	0
MAR04509	0
MAR04511	0
MAR04515	0
MAR04522	0
MAR04562	0
MAR04566	0
MAR04569	0
MAR04571	0
MAR04578	0
MAR04581	0
MAR04598	0
MAR04610	0
MAR04613	0
MAR04616	0
MAR04620	0
MAR04624	0
MAR04634	0
MAR04636	0
MAR04638	0
MAR04639	0
MAR04645	0
MAR04661	0
MAR04671	0
MAR04674	0
MAR04677	0
MAR04678	0
MAR04707	0
MAR04711	0
MAR04719	0
MAR04722	0
MAR04726	0
MAR04728	0
MAR04745	0
MAR04749	0
MAR04759	0
MAR04782	0
MAR04783	0
MAR04793	0
MAR04803	0
MAR04805	0
MAR04807	0
MAR04809	0
MAR04811	0
MAR04813	0
MAR04815	0
MAR04820	0
MAR04821	0
MAR04822	0
MAR04823	0
MAR04824	0
MAR04825	0
MAR04826	0
MAR04827	0
MAR04828	0
MAR04829	0
MAR04830	0
MAR04853	0
MAR04857	0
MAR04859	0
MAR04866	0
MAR04869	0
MAR04884	0
MAR04886	0
MAR04889	0
MAR04891	0
MAR04895	0
MAR04897	0
MAR04899	0
MAR04901	0
MAR04909	0
MAR04918	0
MAR04920	0
MAR04921	0
MAR04923	0
MAR04925	0
MAR04927	0
MAR04929	0
MAR04936	0
MAR04943	0
MAR04950	0
MAR04965	0
MAR04966	0
MAR04967	0
MAR04968	0
MAR04970	0
MAR04974	0
MAR04978	0
MAR04981	0
MAR04984	0
MAR04987	0
MAR04988	0
MAR04991	0
MAR05001	0
MAR05017	0
MAR05019	0
MAR05024	0
MAR05025	0
MAR05026	0
MAR05028	0
MAR05030	0
MAR05044	0
MAR05069	0
MAR05072	0
MAR05075	0
MAR05081	0
MAR05083	0
MAR05086	0
MAR05090	0
MAR05093	0
MAR05095	0
MAR05097	0
MAR05098	0
MAR05100	0
MAR05103	0
MAR05104	0
MAR05106	0
MAR05108	0
MAR05110	0
MAR05111	0
MAR05119	0
MAR05120	0
MAR05123	0
MAR05175	0
MAR05176	0
MAR05177	0
MAR05178	0
MAR05179	0
MAR05180	0
MAR05181	0
MAR05182	0
MAR05183	0
MAR05184	0
MAR05185	0
MAR05186	0
MAR05187	0
MAR05188	0
MAR05189	0
MAR05190	0
MAR05191	0
MAR05192	0
MAR05193	0
MAR05194	0
MAR05195	0
MAR05196	0
MAR05208	0
MAR05229	0
MAR05235	0
MAR05242	0
MAR05256	0
MAR05293	0
MAR05298	0
MAR05300	0
MAR05302	0
MAR05306	0
MAR05309	0
MAR05312	0
MAR05321	0
MAR05323	0
MAR05325	0
MAR05327	0
MAR05329	0
MAR05331	0
MAR05334	0
MAR05341	0
MAR05343	0
MAR05345	0
MAR05350	0
MAR05355	0
MAR05356	0
MAR05357	0
MAR05358	0
MAR05359	0
MAR05360	0
MAR05364	0
MAR05365	0
MAR05366	0
MAR05367	0
MAR05368	0
MAR05369	0
MAR05370	0
MAR05371	0
MAR05372	0
MAR05373	0
MAR05374	0
MAR05375	0
MAR05376	0
MAR05377	0
MAR05378	0
MAR05379	0
MAR05380	0
MAR05382	0
MAR05383	0
MAR05402	0
MAR05403	0
MAR05404	0
MAR05405	0
MAR05408	0
MAR05410	0
MAR05412	0
MAR05421	0
MAR05425	0
MAR05427	0
MAR05428	0
MAR05431	0
MAR05434	0
MAR05449	0
MAR05456	0
MAR05988	0
MAR05991	0
MAR05999	0
MAR06278	0
MAR06279	0
MAR06280	0
MAR06281	0
MAR06282	0
MAR06283	0
MAR06284	0
MAR06285	0
MAR06319	0
MAR06320	0
MAR06322	0
MAR06329	0
MAR06344	0
MAR06345	0
MAR06346	0
MAR06347	0
MAR06348	0
MAR06349	0
MAR06350	0
MAR06376	0
MAR06378	0
MAR06390	0
MAR06407	0
MAR06418	0
MAR06437	0
MAR06449	0
MAR06452	0
MAR06483	0
MAR06485	0
MAR06487	0
MAR06489	0
MAR06491	0
MAR06493	0
MAR06498	0
MAR06499	0
MAR06502	0
MAR06503	0
MAR06528	0
MAR06538	0
MAR06586	0
MAR06593	0
MAR06596	0
MAR06597	0
MAR06598	0
MAR06599	0
MAR06600	0
MAR06604	0
MAR06688	0
MAR06689	0
MAR06696	0
MAR06698	0
MAR06724	0
MAR06769	0
MAR06773	0
MAR06775	0
MAR06777	0
MAR06779	0
MAR06804	0
MAR06805	0
MAR06809	0
MAR06810	0
MAR06812	0
MAR06816	0
MAR06821	0
MAR06825	0
MAR06832	0
MAR06833	0
MAR06846	0
MAR06847	0
MAR06852	0
MAR06859	0
MAR06860	0
MAR06861	0
MAR06862	0
MAR06863	0
MAR06864	0
MAR06865	0
MAR06866	0
MAR06867	0
MAR06868	0
MAR06869	0
MAR06870	0
MAR06871	0
MAR06872	0
MAR06873	0
MAR06884	0
MAR06887	0
MAR06891	0
MAR06892	0
MAR06893	0
MAR06894	0
MAR06895	0
MAR06896	0
MAR06897	0
MAR06898	0
MAR06899	0
MAR06900	0
MAR06913	0
MAR06915	0
MAR06917	0
MAR06919	0
MAR06920	0
MAR06922	0
MAR07101	0
MAR07102	0
MAR07105	0
MAR07107	0
MAR07148	0
MAR07149	0
MAR07150	0
MAR07151	0
MAR07152	0
MAR07153	0
MAR07154	0
MAR07155	0
MAR07156	0
MAR07157	0
MAR07158	0
MAR07159	0
MAR07176	0
MAR07177	0
MAR07178	0
MAR07179	0
MAR07189	0
MAR07190	0
MAR07192	0
MAR07193	0
MAR07194	0
MAR07195	0
MAR07255	0
MAR07439	0
MAR07589	0
MAR07592	0
MAR07593	0
MAR07595	0
MAR07657	0
MAR07658	0
MAR07659	0
MAR07750	0
MAR07751	0
MAR07752	0
MAR07753	0
MAR07754	0
MAR07803	0
MAR07805	0
MAR07807	0
MAR07809	0
MAR07811	0
MAR07813	0
MAR07817	0
MAR07819	0
MAR07821	0
MAR07823	0
MAR07926	0
MAR08111	0
MAR08204	0
MAR08218	0
MAR08274	0
MAR08301	0
MAR08386	0
MAR08400	0
MAR08422	0
MAR08423	0
MAR08644	0
MAR08646	0
MAR08647	0
MAR08649	0
MAR08650	0
MAR08701	0
MAR08705	0
MAR08707	0
MAR08708	0
MAR08832	0
MAR08916	0
MAR08948	0
MAR08949	0
MAR08950	0
MAR08951	0
MAR08952	0
MAR08953	0
MAR08954	0
MAR08955	0
MAR08956	0
MAR08957	0
MAR08958	0
MAR08959	0
MAR08960	0
MAR08961	0
MAR08962	0
MAR08963	0
MAR08964	0
MAR08965	0
MAR08966	0
MAR08967	0
MAR08968	0
MAR08969	0
MAR08970	0
MAR08971	0
MAR08972	0
MAR08974	0
MAR08975	0
MAR08976	0
MAR08977	0
MAR08978	0
MAR08979	0
MAR08980	0
MAR08981	0
MAR08982	0
MAR08983	0
MAR08984	0
MAR08985	0
MAR08986	0
MAR08987	0
MAR08988	0
MAR08989	0
MAR08991	0
MAR08992	0
MAR08993	0
MAR08994	0
MAR08995	0
MAR08996	0
MAR08997	0
MAR08998	0
MAR08999	0
MAR09000	0
MAR09001	0
MAR09002	0
MAR09003	0
MAR09004	0
MAR09005	0
MAR09006	0
MAR09007	0
MAR09008	0
MAR09009	0
MAR09010	0
MAR09011	0
MAR09012	0
MAR09013	0
MAR09021	0
MAR09025	0
MAR09026	0
MAR09027	0
MAR09028	0
MAR09029	0
MAR09030	0
MAR09031	0
MAR09057	0
MAR09059	0
MAR09060	0
MAR09112	0
MAR09170	0
MAR09186	0
MAR09274	0
MAR09402	0
MAR09403	0
MAR09459	0
MAR09526	0
MAR09533	0
MAR09576	0
MAR09589	0
MAR09723	0
MAR09736	0
MAR09819	0
MAR09820	0
MAR09821	0
MAR09822	0
MAR09823	0
MAR09824	0
MAR09825	0
MAR09826	0
MAR09827	0
MAR09828	0
MAR09829	0
MAR09830	0
MAR09831	0
MAR09832	0
MAR09833	0
MAR09834	0
MAR09835	0
MAR09836	0
MAR09837	0
MAR09838	0
MAR09839	0
MAR09840	0
MAR09841	0
MAR09842	0
MAR09843	0
MAR09844	0
MAR09845	0
MAR09846	0
MAR09847	0
MAR09848	0
MAR09849	0
MAR09850	0
MAR09851	0
MAR09852	0
MAR09853	0
MAR09854	0
MAR09855	0
MAR09856	0
MAR09857	0
MAR09858	0
MAR09859	0
MAR09860	0
MAR09861	0
MAR09862	0
MAR09863	0
MAR09864	0
MAR09865	0
MAR09866	0
MAR09867	0
MAR09868	0
MAR09869	0
MAR09870	0
MAR09871	0
MAR09872	0
MAR09873	0
MAR09874	0
MAR09875	0
MAR09876	0
MAR09877	0
MAR09878	0
MAR09879	0
MAR09880	0
MAR09881	0
MAR09882	0
MAR09883	0
MAR09884	0
MAR09885	0
MAR09886	0
MAR09887	0
MAR09888	0
MAR09889	0
MAR09890	0
MAR09891	0
MAR09892	0
MAR09893	0
MAR09894	0
MAR09895	0
MAR09896	0
MAR09897	0
MAR09898	0
MAR09899	0
MAR09900	0
MAR09901	0
MAR09902	0
MAR09903	0
MAR09904	0
MAR09905	0
MAR09906	0
MAR09907	0
MAR09908	0
MAR09909	0
MAR09910	0
MAR09911	0
MAR09912	0
MAR09913	0
MAR09914	0
MAR09915	0
MAR09916	0
MAR09917	0
MAR09918	0
MAR09919	0
MAR09920	0
MAR09921	0
MAR09922	0
MAR09923	0
MAR09924	0
MAR09925	0
MAR09926	0
MAR09927	0
MAR09928	0
MAR09929	0
MAR09930	0
MAR09931	0
MAR09932	0
MAR09933	0
MAR09934	0
MAR09935	0
MAR09936	0
MAR09937	0
MAR09938	0
MAR09939	0
MAR09940	0
MAR09941	0
MAR09942	0
MAR09943	0
MAR09944	0
MAR09945	0
MAR09946	0
MAR09947	0
MAR09948	0
MAR09949	0
MAR09950	0
MAR09951	0
MAR09952	0
MAR09953	0
MAR09954	0
MAR09955	0
MAR09956	0
MAR09957	0
MAR09958	0
MAR09959	0
MAR09960	0
MAR09961	0
MAR09962	0
MAR09963	0
MAR09964	0
MAR09965	0
MAR09966	0
MAR09967	0
MAR09968	0
MAR09969	0
MAR09970	0
MAR09971	0
MAR09972	0
MAR09973	0
MAR09974	0
MAR09975	0
MAR09976	0
MAR09977	0
MAR09978	0
MAR09979	0
MAR09980	0
MAR09981	0
MAR09982	0
MAR09983	0
MAR09984	0
MAR09985	0
MAR09986	0
MAR09987	0
MAR09988	0
MAR09989	0
MAR09990	0
MAR09991	0
MAR09992	0
MAR09993	0
MAR09994	0
MAR09995	0
MAR09996	0
MAR09997	0
MAR09998	0
MAR09999	0
MAR10000	0
MAR10001	0
MAR10002	0
MAR10003	0
MAR10004	0
MAR10005	0
MAR10006	0
MAR10007	0
MAR10008	0
MAR10009	0
MAR10010	0
MAR10011	0
MAR10012	0
MAR10013	0
MAR10014	0
MAR10015	0
MAR10016	0
MAR10017	0
MAR10018	0
MAR10019	0
MAR10020	0
MAR10021	0
MAR10022	0
MAR10032	0
MAR10133	0
MAR10134	0
MAR10135	0
MAR10136	0
MAR10137	0
MAR10138	0
MAR10139	0
MAR10140	0
MAR10141	0
MAR10142	0
MAR10143	0
MAR10144	0
MAR10145	0
MAR10146	0
MAR10147	0
MAR10148	0
MAR10149	0
MAR10150	0
MAR10151	0
MAR10152	0
MAR10153	0
MAR10154	0
MAR10155	0
MAR10156	0
MAR10157	0
MAR10158	0
MAR10159	0
MAR10160	0
MAR10161	0
MAR10162	0
MAR10163	0
MAR10164	0
MAR10165	0
MAR10166	0
MAR10167	0
MAR10168	0
MAR10169	0
MAR10170	0
MAR10171	0
MAR10172	0
MAR10173	0
MAR10174	0
MAR10175	0
MAR10176	0
MAR10177	0
MAR10178	0
MAR10179	0
MAR10180	0
MAR10181	0
MAR10182	0
MAR10183	0
MAR10184	0
MAR10185	0
MAR10186	0
MAR10187	0
MAR10188	0
MAR10189	0
MAR10190	0
MAR10191	0
MAR10192	0
MAR10193	0
MAR10194	0
MAR10195	0
MAR10196	0
MAR10197	0
MAR10198	0
MAR10199	0
MAR10200	0
MAR10201	0
MAR10202	0
MAR10203	0
MAR10204	0
MAR10205	0
MAR10206	0
MAR10207	0
MAR10208	0
MAR10209	0
MAR10210	0
MAR10211	0
MAR10212	0
MAR10213	0
MAR10214	0
MAR10215	0
MAR10216	0
MAR10217	0
MAR10218	0
MAR10219	0
MAR10220	0
MAR10221	0
MAR10222	0
MAR10223	0
MAR10224	0
MAR10225	0
MAR10226	0
MAR10227	0
MAR10228	0
MAR10229	0
MAR10230	0
MAR10231	0
MAR10232	0
MAR10233	0
MAR10234	0
MAR10235	0
MAR10236	0
MAR10237	0
MAR10238	0
MAR10239	0
MAR10240	0
MAR10241	0
MAR10242	0
MAR10243	0
MAR10244	0
MAR10245	0
MAR10246	0
MAR10247	0
MAR10248	0
MAR10249	0
MAR10250	0
MAR10251	0
MAR10252	0
MAR10253	0
MAR10254	0
MAR10255	0
MAR10256	0
MAR10257	0
MAR10258	0
MAR10259	0
MAR10260	0
MAR10261	0
MAR10262	0
MAR10263	0
MAR10264	0
MAR10265	0
MAR10266	0
MAR10267	0
MAR10268	0
MAR10269	0
MAR10270	0
MAR10271	0
MAR10272	0
MAR10273	0
MAR10274	0
MAR10275	0
MAR10276	0
MAR10277	0
MAR10278	0
MAR10279	0
MAR10280	0
MAR10281	0
MAR10282	0
MAR10283	0
MAR10284	0
MAR10285	0
MAR10286	0
MAR10287	0
MAR10288	0
MAR10289	0
MAR10290	0
MAR10291	0
MAR10292	0
MAR10293	0
MAR10294	0
MAR10295	0
MAR10296	0
MAR10297	0
MAR10298	0
MAR10299	0
MAR10300	0
MAR10301	0
MAR10302	0
MAR10303	0
MAR10304	0
MAR10305	0
MAR10306	0
MAR10307	0
MAR10308	0
MAR10309	0
MAR10310	0
MAR10311	0
MAR10312	0
MAR10313	0
MAR10314	0
MAR10315	0
MAR10316	0
MAR10317	0
MAR10318	0
MAR10319	0
MAR10320	0
MAR10321	0
MAR10322	0
MAR10323	0
MAR10324	0
MAR10325	0
MAR10326	0
MAR10327	0
MAR10328	0
MAR10329	0
MAR10330	0
MAR10331	0
MAR10332	0
MAR10333	0
MAR10334	0
MAR10335	0
MAR10336	0
MAR10337	0
MAR10338	0
MAR10339	0
MAR10340	0
MAR10341	0
MAR10342	0
MAR10343	0
MAR10344	0
MAR10345	0
MAR10346	0
MAR10347	0
MAR10348	0
MAR10349	0
MAR10350	0
MAR10351	0
MAR10352	0
MAR10353	0
MAR10354	0
MAR10355	0
MAR10356	0
MAR10357	0
MAR10358	0
MAR10359	0
MAR10360	0
MAR10361	0
MAR10362	0
MAR10363	0
MAR10364	0
MAR10365	0
MAR10366	0
MAR10367	0
MAR10368	0
MAR10369	0
MAR10370	0
MAR10371	0
MAR10372	0
MAR10373	0
MAR10374	0
MAR10375	0
MAR10376	0
MAR10377	0
MAR10378	0
MAR10379	0
MAR10380	0
MAR10381	0
MAR10382	0
MAR10383	0
MAR10384	0
MAR10385	0
MAR10386	0
MAR10387	0
MAR10388	0
MAR10389	0
MAR10390	0
MAR10391	0
MAR10392	0
MAR10393	0
MAR10394	0
MAR10395	0
MAR10396	0
MAR10397	0
MAR10398	0
MAR10399	0
MAR10400	0
MAR10401	0
MAR10402	0
MAR10403	0
MAR10404	0
MAR10405	0
MAR10406	0
MAR10407	0
MAR10408	0
MAR10409	0
MAR10410	0
MAR10411	0
MAR10412	0
MAR10413	0
MAR10414	0
MAR10415	0
MAR10416	0
MAR10417	0
MAR10418	0
MAR10419	0
MAR10420	0
MAR10421	0
MAR10422	0
MAR10423	0
MAR10424	0
MAR10425	0
MAR10426	0
MAR10427	0
MAR10428	0
MAR10429	0
MAR10430	0
MAR10431	0
MAR10432	0
MAR10433	0
MAR10434	0
MAR10435	0
MAR10436	0
MAR10437	0
MAR10438	0
MAR10439	0
MAR10440	0
MAR10441	0
MAR10442	0
MAR10443	0
MAR10444	0
MAR10445	0
MAR10446	0
MAR10447	0
MAR10448	0
MAR10449	0
MAR10450	0
MAR10451	0
MAR10452	0
MAR10453	0
MAR10454	0
MAR10455	0
MAR10456	0
MAR10457	0
MAR10458	0
MAR10459	0
MAR10460	0
MAR10461	0
MAR10462	0
MAR10463	0
MAR10464	0
MAR10465	0
MAR10466	0
MAR10467	0
MAR10468	0
MAR10469	0
MAR10470	0
MAR10471	0
MAR10472	0
MAR10473	0
MAR10474	0
MAR10475	0
MAR10476	0
MAR10477	0
MAR10478	0
MAR10479	0
MAR10480	0
MAR10481	0
MAR10482	0
MAR10483	0
MAR10484	0
MAR10485	0
MAR10486	0
MAR10487	0
MAR10488	0
MAR10489	0
MAR10490	0
MAR10491	0
MAR10492	0
MAR10493	0
MAR10494	0
MAR10495	0
MAR10496	0
MAR10497	0
MAR10498	0
MAR10499	0
MAR10500	0
MAR10501	0
MAR10502	0
MAR10503	0
MAR10504	0
MAR10505	0
MAR10506	0
MAR10507	0
MAR10508	0
MAR10509	0
MAR10510	0
MAR10511	0
MAR10512	0
MAR10513	0
MAR10514	0
MAR10515	0
MAR10516	0
MAR10517	0
MAR10518	0
MAR10519	0
MAR10520	0
MAR10521	0
MAR10522	0
MAR10523	0
MAR10524	0
MAR10525	0
MAR10526	0
MAR10527	0
MAR10528	0
MAR10529	0
MAR10530	0
MAR10531	0
MAR10532	0
MAR10533	0
MAR10534	0
MAR10535	0
MAR10536	0
MAR10537	0
MAR10538	0
MAR10539	0
MAR10540	0
MAR10541	0
MAR10542	0
MAR10543	0
MAR10544	0
MAR10545	0
MAR10546	0
MAR10547	0
MAR10548	0
MAR10549	0
MAR10550	0
MAR10551	0
MAR10552	0
MAR10553	0
MAR10554	0
MAR10555	0
MAR10556	0
MAR10557	0
MAR10558	0
MAR10559	0
MAR10560	0
MAR10561	0
MAR10562	0
MAR10563	0
MAR10564	0
MAR10565	0
MAR10566	0
MAR10567	0
MAR10568	0
MAR10569	0
MAR10570	0
MAR10571	0
MAR10572	0
MAR10573	0
MAR10574	0
MAR10575	0
MAR10576	0
MAR10577	0
MAR10578	0
MAR10579	0
MAR10580	0
MAR10581	0
MAR10582	0
MAR10583	0
MAR10584	0
MAR10585	0
MAR10586	0
MAR10587	0
MAR10588	0
MAR10589	0
MAR10590	0
MAR10591	0
MAR10592	0
MAR10593	0
MAR10594	0
MAR10595	0
MAR10596	0
MAR10597	0
MAR10598	0
MAR10599	0
MAR10600	0
MAR10601	0
MAR10602	0
MAR10603	0
MAR10604	0
MAR10605	0
MAR10606	0
MAR10607	0
MAR10608	0
MAR10609	0
MAR10610	0
MAR10611	0
MAR10612	0
MAR10613	0
MAR10614	0
MAR10615	0
MAR10616	0
MAR10617	0
MAR10618	0
MAR10619	0
MAR10620	0
MAR10621	0
MAR10622	0
MAR10623	0
MAR10624	0
MAR10625	0
MAR10626	0
MAR10627	0
MAR10628	0
MAR10629	0
MAR10630	0
MAR10631	0
MAR10632	0
MAR10633	0
MAR10634	0
MAR10635	0
MAR10636	0
MAR10637	0
MAR10638	0
MAR10639	0
MAR10640	0
MAR10641	0
MAR10642	0
MAR10643	0
MAR10644	0
MAR10645	0
MAR10646	0
MAR10647	0
MAR10648	0
MAR10649	0
MAR10650	0
MAR10651	0
MAR10652	0
MAR10653	0
MAR10654	0
MAR10655	0
MAR10656	0
MAR10657	0
MAR10658	0
MAR10659	0
MAR10660	0
MAR10661	0
MAR10662	0
MAR10663	0
MAR10664	0
MAR10665	0
MAR10666	0
MAR10667	0
MAR10668	0
MAR10669	0
MAR10670	0
MAR10671	0
MAR10672	0
MAR10673	0
MAR10674	0
MAR10675	0
MAR10676	0
MAR10677	0
